## Totals
candidate  {"farmN":576,"farmDeaths":89,"farmKills":8845,"bossN":312,"bossWins":171,"bossDeaths":129,"bigHits":6}
melee+conduit t4                   {"farmN":78,"deathsA":14,"deathsB":5,"saved":11,"lost":2,"killsA":1030,"killsB":1102,"bossN":42,"winsA":33,"winsB":31}
ranged/caster t1                   {"farmN":54,"deathsA":10,"deathsB":10,"saved":4,"lost":4,"killsA":1003,"killsB":1003,"bossN":30,"winsA":9,"winsB":8}
ranged/caster t2                   {"farmN":78,"deathsA":6,"deathsB":12,"saved":3,"lost":9,"killsA":1638,"killsB":1548,"bossN":42,"winsA":22,"winsB":10}
ranged/caster t3                   {"farmN":78,"deathsA":15,"deathsB":20,"saved":4,"lost":9,"killsA":987,"killsB":830,"bossN":42,"winsA":16,"winsB":24}
ranged/caster t4                   {"farmN":78,"deathsA":9,"deathsB":11,"saved":6,"lost":8,"killsA":1429,"killsB":1242,"bossN":42,"winsA":40,"winsB":40}

## original -> candidate
t1                                 {"farmN":108,"deathsA":11,"deathsB":14,"saved":2,"lost":5,"killsA":2179,"killsB":2112,"bossN":60,"winsA":16,"winsB":22}
t2                                 {"farmN":156,"deathsA":15,"deathsB":24,"saved":1,"lost":10,"killsA":2878,"killsB":2724,"bossN":84,"winsA":34,"winsB":26}
t3                                 {"farmN":156,"deathsA":37,"deathsB":35,"saved":16,"lost":14,"killsA":1746,"killsB":1665,"bossN":84,"winsA":36,"winsB":52}
t4                                 {"farmN":156,"deathsA":24,"deathsB":16,"saved":18,"lost":10,"killsA":2436,"killsB":2344,"bossN":84,"winsA":73,"winsB":71}

## original -> candidate
apprentice                         {"farmN":96,"deathsA":18,"deathsB":25,"saved":6,"lost":13,"killsA":1609,"killsB":1418,"bossN":52,"winsA":22,"winsB":20}
conduit                            {"farmN":96,"deathsA":16,"deathsB":15,"saved":3,"lost":2,"killsA":1082,"killsB":1094,"bossN":52,"winsA":15,"winsB":14}
slinger                            {"farmN":96,"deathsA":9,"deathsB":12,"saved":3,"lost":6,"killsA":1647,"killsB":1605,"bossN":52,"winsA":39,"winsB":36}
spirit                             {"farmN":96,"deathsA":8,"deathsB":16,"saved":4,"lost":12,"killsA":1841,"killsB":1600,"bossN":52,"winsA":34,"winsB":26}
squire                             {"farmN":96,"deathsA":16,"deathsB":10,"saved":9,"lost":3,"killsA":1395,"killsB":1383,"bossN":52,"winsA":28,"winsB":38}
striker                            {"farmN":96,"deathsA":20,"deathsB":11,"saved":12,"lost":3,"killsA":1665,"killsB":1745,"bossN":52,"winsA":21,"winsB":37}

## original -> candidate
t1 apprentice                      {"farmN":18,"deathsA":5,"deathsB":4,"saved":1,"lost":0,"killsA":285,"killsB":315,"bossN":10,"winsA":2,"winsB":2}
t1 conduit                         {"farmN":18,"deathsA":3,"deathsB":3,"saved":0,"lost":0,"killsA":350,"killsB":332,"bossN":10,"winsA":3,"winsB":2}
t1 slinger                         {"farmN":18,"deathsA":2,"deathsB":3,"saved":1,"lost":2,"killsA":325,"killsB":308,"bossN":10,"winsA":5,"winsB":4}
t1 spirit                          {"farmN":18,"deathsA":1,"deathsB":3,"saved":0,"lost":2,"killsA":410,"killsB":380,"bossN":10,"winsA":2,"winsB":2}
t1 squire                          {"farmN":18,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":422,"killsB":410,"bossN":10,"winsA":4,"winsB":6}
t1 striker                         {"farmN":18,"deathsA":0,"deathsB":1,"saved":0,"lost":1,"killsA":387,"killsB":367,"bossN":10,"winsA":0,"winsB":6}
t2 apprentice                      {"farmN":26,"deathsA":3,"deathsB":8,"saved":0,"lost":5,"killsA":506,"killsB":429,"bossN":14,"winsA":2,"winsB":0}
t2 conduit                         {"farmN":26,"deathsA":1,"deathsB":2,"saved":0,"lost":1,"killsA":336,"killsB":337,"bossN":14,"winsA":2,"winsB":4}
t2 slinger                         {"farmN":26,"deathsA":1,"deathsB":3,"saved":0,"lost":2,"killsA":555,"killsB":554,"bossN":14,"winsA":12,"winsB":6}
t2 spirit                          {"farmN":26,"deathsA":0,"deathsB":1,"saved":0,"lost":1,"killsA":590,"killsB":565,"bossN":14,"winsA":12,"winsB":4}
t2 squire                          {"farmN":26,"deathsA":4,"deathsB":4,"saved":0,"lost":0,"killsA":422,"killsB":402,"bossN":14,"winsA":2,"winsB":6}
t2 striker                         {"farmN":26,"deathsA":6,"deathsB":6,"saved":1,"lost":1,"killsA":469,"killsB":437,"bossN":14,"winsA":4,"winsB":6}
t3 apprentice                      {"farmN":26,"deathsA":7,"deathsB":10,"saved":2,"lost":5,"killsA":282,"killsB":205,"bossN":14,"winsA":4,"winsB":4}
t3 conduit                         {"farmN":26,"deathsA":10,"deathsB":8,"saved":2,"lost":0,"killsA":141,"killsB":147,"bossN":14,"winsA":2,"winsB":0}
t3 slinger                         {"farmN":26,"deathsA":4,"deathsB":5,"saved":1,"lost":2,"killsA":309,"killsB":284,"bossN":14,"winsA":10,"winsB":12}
t3 spirit                          {"farmN":26,"deathsA":3,"deathsB":5,"saved":2,"lost":4,"killsA":399,"killsB":341,"bossN":14,"winsA":6,"winsB":8}
t3 squire                          {"farmN":26,"deathsA":5,"deathsB":3,"saved":4,"lost":2,"killsA":270,"killsB":279,"bossN":14,"winsA":10,"winsB":14}
t3 striker                         {"farmN":26,"deathsA":8,"deathsB":4,"saved":5,"lost":1,"killsA":345,"killsB":409,"bossN":14,"winsA":4,"winsB":14}
t4 apprentice                      {"farmN":26,"deathsA":3,"deathsB":3,"saved":3,"lost":3,"killsA":536,"killsB":469,"bossN":14,"winsA":14,"winsB":14}
t4 conduit                         {"farmN":26,"deathsA":2,"deathsB":2,"saved":1,"lost":1,"killsA":255,"killsB":278,"bossN":14,"winsA":8,"winsB":8}
t4 slinger                         {"farmN":26,"deathsA":2,"deathsB":1,"saved":1,"lost":0,"killsA":458,"killsB":459,"bossN":14,"winsA":12,"winsB":14}
t4 spirit                          {"farmN":26,"deathsA":4,"deathsB":7,"saved":2,"lost":5,"killsA":442,"killsB":314,"bossN":14,"winsA":14,"winsB":12}
t4 squire                          {"farmN":26,"deathsA":7,"deathsB":3,"saved":5,"lost":1,"killsA":281,"killsB":292,"bossN":14,"winsA":12,"winsB":12}
t4 striker                         {"farmN":26,"deathsA":6,"deathsB":0,"saved":6,"lost":0,"killsA":464,"killsB":532,"bossN":14,"winsA":13,"winsB":11}

## original -> candidate
boss t1 forest-vest-t1             {"farmN":0,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":0,"killsB":0,"bossN":30,"winsA":9,"winsB":8}
boss t1 mountain-vest-t1           {"farmN":0,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":0,"killsB":0,"bossN":30,"winsA":7,"winsB":14}
boss t2 jungle-vest-t2             {"farmN":0,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":0,"killsB":0,"bossN":42,"winsA":26,"winsB":10}
boss t2 mountain-vest-t2           {"farmN":0,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":0,"killsB":0,"bossN":42,"winsA":8,"winsB":16}
boss t3 jungle-vest-t3             {"farmN":0,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":0,"killsB":0,"bossN":42,"winsA":20,"winsB":24}
boss t3 mountain-vest-t3           {"farmN":0,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":0,"killsB":0,"bossN":42,"winsA":16,"winsB":28}
boss t4 jungle-vest-t4             {"farmN":0,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":0,"killsB":0,"bossN":42,"winsA":40,"winsB":40}
boss t4 mountain-vest-t4           {"farmN":0,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":0,"killsB":0,"bossN":42,"winsA":33,"winsB":31}
home t1 cave-vest-t1               {"farmN":12,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":135,"killsB":138,"bossN":0,"winsA":0,"winsB":0}
home t1 forest-vest-t1             {"farmN":12,"deathsA":5,"deathsB":6,"saved":1,"lost":2,"killsA":212,"killsB":217,"bossN":0,"winsA":0,"winsB":0}
home t1 mountain-vest-t1           {"farmN":12,"deathsA":1,"deathsB":3,"saved":0,"lost":2,"killsA":162,"killsB":152,"bossN":0,"winsA":0,"winsB":0}
home t1 plains-vest-t1             {"farmN":12,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":465,"killsB":414,"bossN":0,"winsA":0,"winsB":0}
home t1 swamp-vest-t1              {"farmN":12,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":220,"killsB":219,"bossN":0,"winsA":0,"winsB":0}
home t2 cave-vest-t2               {"farmN":12,"deathsA":1,"deathsB":0,"saved":1,"lost":0,"killsA":123,"killsB":139,"bossN":0,"winsA":0,"winsB":0}
home t2 desert-vest-t2             {"farmN":12,"deathsA":5,"deathsB":8,"saved":0,"lost":3,"killsA":71,"killsB":50,"bossN":0,"winsA":0,"winsB":0}
home t2 forest-vest-t2             {"farmN":12,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":235,"killsB":222,"bossN":0,"winsA":0,"winsB":0}
home t2 jungle-vest-t2             {"farmN":12,"deathsA":0,"deathsB":3,"saved":0,"lost":3,"killsA":138,"killsB":120,"bossN":0,"winsA":0,"winsB":0}
home t2 mountain-vest-t2           {"farmN":12,"deathsA":1,"deathsB":1,"saved":0,"lost":0,"killsA":134,"killsB":140,"bossN":0,"winsA":0,"winsB":0}
home t2 plains-vest-t2             {"farmN":12,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":584,"killsB":543,"bossN":0,"winsA":0,"winsB":0}
home t2 swamp-vest-t2              {"farmN":12,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":216,"killsB":216,"bossN":0,"winsA":0,"winsB":0}
home t3 cave-vest-t3               {"farmN":12,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":131,"killsB":129,"bossN":0,"winsA":0,"winsB":0}
home t3 desert-vest-t3             {"farmN":12,"deathsA":4,"deathsB":6,"saved":0,"lost":2,"killsA":65,"killsB":56,"bossN":0,"winsA":0,"winsB":0}
home t3 jungle-vest-t3             {"farmN":12,"deathsA":5,"deathsB":5,"saved":2,"lost":2,"killsA":105,"killsB":96,"bossN":0,"winsA":0,"winsB":0}
home t3 mountain-vest-t3           {"farmN":12,"deathsA":1,"deathsB":0,"saved":1,"lost":0,"killsA":89,"killsB":101,"bossN":0,"winsA":0,"winsB":0}
home t3 swamp-vest-t3              {"farmN":12,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":171,"killsB":171,"bossN":0,"winsA":0,"winsB":0}
home t3 tundra-vest-t3             {"farmN":12,"deathsA":1,"deathsB":2,"saved":1,"lost":2,"killsA":116,"killsB":103,"bossN":0,"winsA":0,"winsB":0}
home t3 volcanic-vest-t3           {"farmN":12,"deathsA":2,"deathsB":8,"saved":0,"lost":6,"killsA":370,"killsB":230,"bossN":0,"winsA":0,"winsB":0}
home t4 desert-vest-t4             {"farmN":12,"deathsA":1,"deathsB":0,"saved":1,"lost":0,"killsA":117,"killsB":123,"bossN":0,"winsA":0,"winsB":0}
home t4 graveyard-vest-t4          {"farmN":12,"deathsA":5,"deathsB":3,"saved":4,"lost":2,"killsA":315,"killsB":336,"bossN":0,"winsA":0,"winsB":0}
home t4 jungle-vest-t4             {"farmN":12,"deathsA":3,"deathsB":3,"saved":1,"lost":1,"killsA":107,"killsB":99,"bossN":0,"winsA":0,"winsB":0}
home t4 mountain-vest-t4           {"farmN":12,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":104,"killsB":109,"bossN":0,"winsA":0,"winsB":0}
home t4 trench-vest-t4             {"farmN":12,"deathsA":3,"deathsB":0,"saved":3,"lost":0,"killsA":33,"killsB":35,"bossN":0,"winsA":0,"winsB":0}
home t4 tundra-vest-t4             {"farmN":12,"deathsA":0,"deathsB":0,"saved":0,"lost":0,"killsA":123,"killsB":122,"bossN":0,"winsA":0,"winsB":0}
home t4 volcanic-vest-t4           {"farmN":12,"deathsA":0,"deathsB":2,"saved":0,"lost":2,"killsA":501,"killsB":416,"bossN":0,"winsA":0,"winsB":0}
ref t1 forest-vest-t1              {"farmN":24,"deathsA":3,"deathsB":3,"saved":1,"lost":1,"killsA":456,"killsB":453,"bossN":0,"winsA":0,"winsB":0}
ref t1 mountain-vest-t1            {"farmN":24,"deathsA":2,"deathsB":2,"saved":0,"lost":0,"killsA":529,"killsB":519,"bossN":0,"winsA":0,"winsB":0}
ref t2 jungle-vest-t2              {"farmN":36,"deathsA":3,"deathsB":7,"saved":0,"lost":4,"killsA":790,"killsB":728,"bossN":0,"winsA":0,"winsB":0}
ref t2 mountain-vest-t2            {"farmN":36,"deathsA":5,"deathsB":5,"saved":0,"lost":0,"killsA":587,"killsB":566,"bossN":0,"winsA":0,"winsB":0}
ref t3 jungle-vest-t3              {"farmN":36,"deathsA":8,"deathsB":8,"saved":2,"lost":2,"killsA":413,"killsB":375,"bossN":0,"winsA":0,"winsB":0}
ref t3 mountain-vest-t3            {"farmN":36,"deathsA":16,"deathsB":6,"saved":10,"lost":0,"killsA":286,"killsB":404,"bossN":0,"winsA":0,"winsB":0}
ref t4 jungle-vest-t4              {"farmN":36,"deathsA":1,"deathsB":4,"saved":1,"lost":4,"killsA":722,"killsB":602,"bossN":0,"winsA":0,"winsB":0}
ref t4 mountain-vest-t4            {"farmN":36,"deathsA":11,"deathsB":4,"saved":8,"lost":1,"killsA":414,"killsB":502,"bossN":0,"winsA":0,"winsB":0}

## original -> candidate
melee+conduit t1                   {"farmN":54,"deathsA":3,"deathsB":4,"saved":0,"lost":1,"killsA":1159,"killsB":1109,"bossN":30,"winsA":7,"winsB":14}
melee+conduit t2                   {"farmN":78,"deathsA":11,"deathsB":12,"saved":1,"lost":2,"killsA":1227,"killsB":1176,"bossN":42,"winsA":8,"winsB":16}
melee+conduit t3                   {"farmN":78,"deathsA":23,"deathsB":15,"saved":11,"lost":3,"killsA":756,"killsB":835,"bossN":42,"winsA":16,"winsB":28}
melee+conduit t4                   {"farmN":78,"deathsA":15,"deathsB":5,"saved":12,"lost":2,"killsA":1000,"killsB":1102,"bossN":42,"winsA":33,"winsB":31}
ranged/caster t1                   {"farmN":54,"deathsA":8,"deathsB":10,"saved":2,"lost":4,"killsA":1020,"killsB":1003,"bossN":30,"winsA":9,"winsB":8}
ranged/caster t2                   {"farmN":78,"deathsA":4,"deathsB":12,"saved":0,"lost":8,"killsA":1651,"killsB":1548,"bossN":42,"winsA":26,"winsB":10}
ranged/caster t3                   {"farmN":78,"deathsA":14,"deathsB":20,"saved":5,"lost":11,"killsA":990,"killsB":830,"bossN":42,"winsA":20,"winsB":24}
ranged/caster t4                   {"farmN":78,"deathsA":9,"deathsB":11,"saved":6,"lost":8,"killsA":1436,"killsB":1242,"bossN":42,"winsA":40,"winsB":40}

## candidate killing blows (top 15)
  12 gnarled-greatbear
  12 mire-gorged-behemoth
  10 dust-djinn
  10 gorging-razortusk
  10 apex-timberclaw
  10 dune-stalker-emperor:Execution
   8 obsidian-broodmother
   8 jungle-dread-gorger
   8 ash-slinger
   8 dune-carapace-monarch:Execution
   7 plains-slime
   6 tusked-razorback
   6 grave-toadeater
   5 young-wolf
   5 sand-scorpion

## original killing blows (top 15)
  12 gnarled-greatbear
  10 gorging-razortusk
  10 grave-toadeater
   9 dust-djinn
   8 obsidian-broodmother
   8 tusked-razorback
   8 chitinous-dreadbore:Eruption
   8 jungle-dread-gorger
   8 ash-slinger
   8 apex-timberclaw
   7 sandweaver
   6 cinder-shell-magma-salamander
   6 crag-gorged-horn-behemoth:Cragbreaker
   6 cinder-shell-magma-salamander:Final Eruption
   6 glacier-bear

## pipeline killing blows (top 15)
  12 gnarled-greatbear
  10 obsidian-broodmother
  10 gorging-razortusk
  10 grave-toadeater
   8 tusked-razorback
   8 dust-djinn
   8 jungle-dread-gorger
   8 crag-gorged-horn-behemoth:Cragbreaker
   8 ash-slinger
   8 apex-timberclaw
   8 dune-stalker-emperor:Execution
   6 chitinous-dreadbore:Eruption
   6 silverback
   6 cinder-shell-magma-salamander
   6 cinder-shell-magma-salamander:Final Eruption
